logFC logCPM PValue FDR
GPR50 -0.337146435932318 5.1811512250961 0.469067141752787 0.831788590337295
COLQ -0.355272819523482 6.76858009163499 0.469178552765189 0.831904086659233
PNPLA7 0.346603372326441 3.7841962853992 0.469244486529525 0.831904086659233
ZNF282 -0.347092982804629 3.81599468704516 0.469256865616428 0.831904086659233
AL133475.1 -0.353916419013659 5.41813064882644 0.469321052071293 0.831944247260183
DMKN -0.353737859590275 3.49932955278169 0.469383472911029 0.83198127120439
LAMTOR4 -0.345964762381473 5.5703097220186 0.469457240375429 0.832038398686978
TNNI2 0.354331554709457 1.89907930667387 0.469542245480314 0.832068773471637
POLDIP2 -0.353912908252692 2.47218550428853 0.469557456708271 0.832068773471637
PTPRD -0.342864232811265 4.81430836035188 0.469713386850517 0.832271459708333
NPC1 0.346949249014501 1.89403918717059 0.469784092484109 0.832317454772275
PCK2 -0.347850268095471 5.02568968716435 0.469835073094892 0.832317454772275
OSTC 0.344004068251805 5.66990967228566 0.469863999728665 0.832317454772275
PGAM5 0.347489579902097 2.8786619380711 0.469959547415058 0.832334729781463
HIST1H2AL -0.361123249318594 6.18488133354391 0.470005906543597 0.832334729781463
RP11-15H20.8 0.349802403567396 3.0737167391048 0.470010165198616 0.832334729781463
PRUNE2 -0.344485696988276 6.30443467970677 0.47011520438389 0.832334729781463
LRP5 -0.343537315096808 4.06260898486168 0.470132099371522 0.832334729781463
AURKA -0.34979478281391 4.57327518893531 0.470165826892906 0.832334729781463
KRR1 -0.341827946560476 6.98373439966229 0.470188778704913 0.832334729781463
FSTL3 -0.350912056956793 3.16787153722689 0.470206170546005 0.832334729781463
IKZF4 -0.348589064860613 6.69882222524438 0.470255403993927 0.832348325298432
C16orf59 -0.347100032606127 6.45886284921816 0.47033151752511 0.832360256205763
SLC6A16 0.346063771351065 3.96186368882577 0.470345251859269 0.832360256205763
BRMS1 -0.343714410035714 5.42970776878131 0.470448532260568 0.832408653301504
RP11-343C2.11 -0.354201652923331 7.8005873218297 0.470455711847952 0.832408653301504
CDH8 -0.336598038405099 5.26509745445764 0.47052681481832 0.832450935252362
SENP1 0.357789917364382 4.3046642850588 0.47059526310573 0.832450935252362
SHISA5 -0.346912635100397 5.13330671377615 0.470639412973472 0.832450935252362
GPATCH2L -0.341352925813153 5.27163076790416 0.47068627197753 0.832450935252362
AL445183.1 -0.343547049311942 5.17663886977574 0.470738862287318 0.832450935252362
LRRC52 -0.402556799619646 -0.874067216373907 0.470752734484047 0.832450935252362
PDE6H -0.341571615757606 4.04391339879378 0.47080079345194 0.832450935252362
LAMB3 0.346763239852219 5.67572507308046 0.470812073559683 0.832450935252362
IL1RAPL1 -0.340556512775972 6.49833798930969 0.470987808881469 0.832499747814667
PPP1R12A -0.356930982283112 1.71063437286305 0.471013603503386 0.832499747814667
TNFRSF18 -0.344245478408961 4.93477259579125 0.471062701907881 0.832499747814667
SLC44A4 -0.35056033093908 1.06124229401048 0.4710796327307 0.832499747814667
SHROOM2 -0.35695148137285 4.3514059089953 0.471116228827419 0.832499747814667
ZNF7 0.347382606606926 2.20847518389992 0.471125536133838 0.832499747814667
RAX2 0.346212063713772 3.05532896903156 0.471130604624186 0.832499747814667
C9orf50 -0.339117222251446 7.02772867215541 0.47125070614078 0.832637017851345
NIPA2 -0.341251218574083 4.06418446659237 0.471301787822398 0.832637017851345
MMS19 0.344051378616731 3.12043091145514 0.471353647392962 0.832637017851345
CKMT1A -0.350083142249297 3.23689743439951 0.471374558555951 0.832637017851345
MTAP 0.345296352710257 4.71050949283937 0.471475487793713 0.832657414081195
PRICKLE4 0.34488500993528 3.78607489646641 0.471498648316823 0.832657414081195
NRXN2 0.338174503324015 5.61350864726345 0.47152225671002 0.832657414081195
DEFB119 -0.344847966395133 5.42183586583131 0.471594502570218 0.832657414081195
CD247 -0.34331640804041 4.28829845213056 0.471625757214334 0.832657414081195
CD84 -0.3418214150986 4.96633934612874 0.471719027373954 0.832657414081195
DHX58 -0.343688928441869 2.17068049134858 0.471731710785268 0.832657414081195
BPIFB4 -0.348427804243704 4.72336148105275 0.471739079060886 0.832657414081195
RGN 0.336548222311231 5.24776972727278 0.471760221277394 0.832657414081195
CNOT7 -0.348750829835185 3.89186520062884 0.471808437784503 0.832669146895275
CGNL1 -0.345126691429079 6.79243233709279 0.472020505554022 0.832925586665973
FYN 0.347971332224005 5.86379029272111 0.472090257829171 0.832925586665973
TUBGCP3 -0.339154006876252 5.53371682954889 0.472100722750057 0.832925586665973
MOB2 -0.348522429260528 4.05840110989416 0.472131853267425 0.832925586665973
MDS2 -0.33699403549126 5.47538239187128 0.472180042052451 0.832925586665973
CXorf40B -0.341385135109348 2.75589910690459 0.472203233097638 0.832925586665973
KRTAP9-4 -0.339957072689508 5.96495239419578 0.472399473734143 0.83307079532187
PPP2CA 0.340118077632401 4.44922300972146 0.472408330923424 0.83307079532187
HSFX1 -0.349465566615787 2.98039899883814 0.47241032220364 0.83307079532187
APEX2 -0.33651881652407 6.3737587865232 0.472484156582373 0.83309546745824
PCDH8 -0.342527449209182 6.13558887380905 0.47254694081785 0.83309546745824
MTHFD2 -0.335726655801989 5.39188277545789 0.472549083982853 0.83309546745824
OR5B17 -0.338465398429685 5.32081212297473 0.47267688039394 0.833247433879346
AC091180.1 -0.340683171384438 4.94835377287274 0.472857633625322 0.833353444146377
FOXD3 -0.356241160075497 1.79601314648781 0.472864564317863 0.833353444146377
SLC26A6 0.348536754096094 4.51210332589785 0.472894842563357 0.833353444146377
NOTCH2NL -0.33611713699166 7.06939049730815 0.472903429664613 0.833353444146377
SMIM3 0.346465702069306 4.67996826139259 0.47299876612293 0.833448124930367
SPPL3 0.355074648996597 1.61792469160057 0.47311876730327 0.833537785705559
ZNF33A 0.336998174824713 6.56405481548118 0.473132875217024 0.833537785705559
KCNT1 -0.34845130921951 6.17297096763142 0.473272333949907 0.833673056506353
USP17L7 0.339227693886501 3.77460901276542 0.473292895940804 0.833673056506353
RNH1 -0.344020368063635 3.35404836862642 0.473523996579554 0.834006785851143
RP11-811O14.1 -0.336571418854019 6.84599832944515 0.473710820592371 0.834239246668193
PLK5 -0.333560298059025 5.36883598812006 0.473798921046581 0.834239246668193
PYCARD -0.340876841868907 7.01264165026977 0.473866837504885 0.834239246668193
ADAMTS5 -0.340321091636178 6.53278004625011 0.473876607625856 0.834239246668193
LYST -0.336329125754503 5.01196483129424 0.473884023186212 0.834239246668193
GCDH -0.341978195084096 3.0653797440936 0.473905865300653 0.834239246668193
USP11 -0.344033157022868 3.9931633959205 0.474132152171264 0.834466390965439
FAM57A -0.338497870749525 4.6599361738249 0.474134406428119 0.834466390965439
CBWD7 -0.34193558532912 2.62723786277101 0.474159875291729 0.834466390965439
INTS12 -0.336242735949954 7.01502018073813 0.474294882239886 0.8346306585388
MAGEA4 0.341701445552754 4.36973123142545 0.474473060802486 0.834816004358967
RHOBTB2 -0.340781650289127 6.84901631131205 0.474483560961851 0.834816004358967
GLP2R -0.336428728538655 4.48807232414887 0.474797075569834 0.83523412077208
FAM129C -0.338308342647398 4.71176045795583 0.474894245803016 0.83523412077208
EIF4H -0.336404565081363 4.99570507035139 0.474966639170698 0.83523412077208
TNFRSF11A 0.34698993279838 4.57956396714499 0.475012577226852 0.83523412077208
CTB-127M13.1 -0.339554019888493 4.90571557337401 0.475097102898015 0.83523412077208
CLCN6 -0.336706050559332 6.62183332665035 0.475153912885615 0.83523412077208
GOLPH3 -0.348317222056667 5.83149500968208 0.475160496705152 0.83523412077208
CHI3L2 0.333740681800254 6.26152894548026 0.47520264597983 0.83523412077208
PTPN5 -0.339287387113708 5.10384726142381 0.475205338243725 0.83523412077208
EXOC5 -0.347884015629973 1.34700748937204 0.475228060750859 0.83523412077208
SPAG4 -0.339028292921407 4.88072973222741 0.475250293406746 0.83523412077208
CDHR5 -0.338399161796371 4.59114285763813 0.475259860900958 0.83523412077208
cayenne -0.340802051639553 2.06965294680103 0.475263267363595 0.83523412077208
KIF13A -0.344361694321857 3.48400107803283 0.475456335225408 0.835436870128845
SLC29A3 0.339903335463272 5.0810721923146 0.475468060503076 0.835436870128845
DSC3 -0.344468584375956 3.57641811990135 0.475542765370236 0.835436870128845
CLCF1 -0.350613535840174 4.61933367251709 0.475545464190959 0.835436870128845
C1R -0.339783242727958 5.14634233848498 0.47581970439643 0.835675331526495
ADGRF1 -0.353586951377956 1.21448326377218 0.475895482791668 0.835675331526495
NEDD4 -0.338630994586264 6.84145402894121 0.475907943846186 0.835675331526495
GALC -0.338252974041013 6.38436829543398 0.475915352679834 0.835675331526495
SLIT3 0.366529190785954 -0.0384663303300922 0.475926236605253 0.835675331526495
OR1L4 -0.343111418054511 7.02484530360055 0.475931515254069 0.835675331526495
TULP3 -0.338714801271501 6.22966261931035 0.475975556243299 0.835679408108468
ARMC1 -0.340924845668682 5.6056669039905 0.476069271345264 0.835693097662498
CLVS1 -0.338628361910075 4.02629420678118 0.476129609421276 0.835693097662498
PRR13 0.341209112716794 6.28655121817346 0.476136488223484 0.835693097662498
thyme -0.337825878413031 3.99108316347039 0.476150233319459 0.835693097662498
ZNF281 -0.341993970085843 5.158461112944 0.476201738592908 0.835710270348216
ETV6 -0.34433015957249 4.302354357274 0.476279876450582 0.835774174785949
TM4SF19 -0.348496249680549 3.25778678461774 0.476352319435275 0.835780381323297
ZNF430 -0.348315444001646 0.957469132192935 0.47638331336169 0.835780381323297
TNS3 -0.33802754576616 3.01131781860969 0.476408586388568 0.835780381323297
MEI1 -0.34403079736468 7.49108879725646 0.476669955931627 0.835973423437793
LY96 -0.338601633125121 4.57164067968958 0.476682096675426 0.835973423437793
OR2B6 0.345275792227786 3.19825153943466 0.47669909901441 0.835973423437793
NPAS2 0.334229496649806 6.00026668121665 0.476712458243093 0.835973423437793
RP4-816N1.8 -0.348465372394335 2.40031377432298 0.476727293491584 0.835973423437793
PIAS3 -0.342341481030621 4.99997145445314 0.476799902947516 0.836027560919265
RP11-403P17.5 -0.336460876090168 4.41224722311069 0.476894022184512 0.836119401170938
SLC7A8 -0.343425359876323 5.80555053195676 0.477018640532872 0.836203030197778
OR10A2 0.355105383829861 1.15789808592376 0.477136906830294 0.836203030197778
SLAMF6 0.339354295367725 3.81809521289488 0.477197236737675 0.836203030197778
SLC24A1 0.339769360250888 2.47735936015288 0.477208353907081 0.836203030197778
ARL17A -0.332135569473569 5.58888086918947 0.47722595990313 0.836203030197778
TRIM77 0.335062423764417 7.61571804400919 0.477233867866447 0.836203030197778
GCNT2 -0.350592456917863 2.75849609031779 0.477254980172218 0.836203030197778
WDR33 -0.335491151247273 4.12098391443327 0.477275684900963 0.836203030197778
DCAF17 -0.334516711795198 6.46714702652792 0.477367980570849 0.836291588141916
MBD2 0.433013376709402 -1.76401454262829 0.477497128435156 0.836369576351015
OR2M3 -0.348583070351148 1.12378220574293 0.477504226297624 0.836369576351015
TOPAZ1 -0.349257581011076 4.20622228328759 0.477592860709825 0.836369576351015
WDR47 -0.338526394142942 6.40487038803541 0.477640802184473 0.836369576351015
PARP14 -0.337891542741284 5.24939281685047 0.477644583524897 0.836369576351015
FGD2 -0.332248193373535 5.59716686705393 0.477663019991793 0.836369576351015
SMAD9 -0.402498699112456 -1.85166131015838 0.47782885802641 0.836458289735784
LONP1 -0.34160343284573 2.54385565080531 0.477835944766326 0.836458289735784
FBXL8 -0.342217250730107 3.05189369155657 0.477838960084198 0.836458289735784
PPP1R27 0.347013808322618 4.81211913965152 0.477955757068834 0.836489041181857
INA -0.336420539480688 5.75672276232588 0.478053994700327 0.836489041181857
LCORL 0.335593577930987 4.99330171226754 0.478074798031341 0.836489041181857
GAS7 -0.337703668617004 5.05521707353442 0.478077963773682 0.836489041181857
TRPC1 0.335831843412994 5.4597229466488 0.478101147314886 0.836489041181857
MT-ND5 0.334722217013808 3.42004713284597 0.47811117952857 0.836489041181857
GNG12 -0.342751234760607 3.89243600212915 0.478148845366296 0.836489041181857
IL2RG -0.345519483485205 1.9010872639547 0.478196501055915 0.836499354873027
ADPRHL1 -0.339229911204462 2.12171558885773 0.478432756114307 0.836683732170555
CASP2 0.332868093625585 5.49707950605172 0.478442134130319 0.836683732170555
GMFG -0.336191333543027 2.97039508751275 0.478454571194615 0.836683732170555
ST14 -0.336616889213846 5.62897038887842 0.47846898068063 0.836683732170555
AC092835.2 -0.334121506720439 3.80987117398035 0.478541800147625 0.836738023634521
FAM156B 0.331795590402706 6.11737544593114 0.478592629355986 0.836741065989645
DAPK2 -0.340533461004231 5.9852354808525 0.47862829318622 0.836741065989645
OR2L13 -0.343054006476602 3.2256276351447 0.478716555980837 0.836741065989645
PIK3CA -0.341625635148412 3.4444309676974 0.4787717459199 0.836741065989645
ERLEC1 -0.345473430909835 1.08046178130676 0.478799975438488 0.836741065989645
CDADC1 -0.340416983839233 5.2380586582393 0.478827496855052 0.836741065989645
ATP1A2 -0.366133690623727 -0.528311699201185 0.478835946255269 0.836741065989645
KRTAP5-8 0.337195122462565 7.24181801351688 0.478954317416219 0.836782895699492
TRIML1 0.348263727483276 2.46444231614459 0.47897070977511 0.836782895699492
MGAT4A -0.333056608719161 3.86238452964225 0.478985207033617 0.836782895699492
RMI2 -0.339446290980799 6.03500754683985 0.479051848598474 0.83680100342817
FAM76B -0.336733621164952 4.83542258791633 0.479079122725488 0.83680100342817
WNK4 -0.339944006067494 6.46184280098789 0.479353395268974 0.837144311641936
STAG3 -0.338294086185757 5.67017177100903 0.479359255880036 0.837144311641936
NAA25 -0.341372385425954 4.48171187929988 0.479441670620392 0.83718856039324
PRKAR1B 0.334182831736103 5.36669640834683 0.479480795635479 0.83718856039324
USP17L8 0.342154141899293 4.08366229969396 0.479520490141932 0.83718856039324
IL18R1 0.333099860776938 5.31960830074957 0.479551771851232 0.83718856039324
BTK 0.341553272365744 2.87535552908868 0.479612569056667 0.837221731657874
CDC40 -0.340754362039881 5.91800484505156 0.479658492297583 0.83722893510046
ZNF157 -0.336067387289881 5.03398963459308 0.479731680237038 0.837263164117671
MYLK -0.333655071866607 4.95226221533041 0.479761699253289 0.837263164117671
SAMD3 -0.334590718298195 3.44033166011414 0.479827586310962 0.837305199180667
CST9L -0.33398958205449 5.12134572710116 0.479888560517056 0.837338654679195
KCTD15 -0.338684822545558 4.62929078189495 0.479987310474222 0.837438012029365
RPL36 0.332389537045253 6.38630161326538 0.480171849609285 0.837658238378392
MANSC4 0.334553169744549 3.79014980116086 0.480251844350687 0.837658238378392
C21orf59 -0.341713805486357 1.94597596024714 0.480308351341716 0.837658238378392
PRPF31 -0.336389550663917 5.12950055359223 0.480337686582406 0.837658238378392
RBM44 -0.331663358678015 4.42457979584262 0.480418388938746 0.837658238378392
OR10G8 -0.340958346956278 2.80532392141526 0.480434456514732 0.837658238378392
CAB39L -0.340629527310557 4.93288968380898 0.480445843979423 0.837658238378392
BMP8B 0.367391874096676 -0.579853827179738 0.480484937570398 0.837658238378392
OR2AP1 -0.33905118062834 1.96312567023139 0.480489898605547 0.837658238378392
MOCOS 0.338269933770464 4.00833779178163 0.480601995627425 0.83772637836519
TRIM15 -0.404265647111326 -1.85249960272224 0.480612627436112 0.83772637836519
TJP1 0.332834567378076 6.69093083656295 0.480689246642206 0.837787026841559
DEFB121 -0.341494129799499 4.08590247840837 0.480755965498835 0.837803623978533
TSPYL5 0.335591094677121 4.78517377676057 0.480822831179265 0.837803623978533
PLA2G7 -0.340640934947906 3.65526832415005 0.480824245482363 0.837803623978533
WDR88 -0.341058582914974 1.46028697174096 0.480990740536632 0.837952462711212
KDELC2 -0.345563777803504 7.29280250128712 0.480993331149394 0.837952462711212
GSC2 -0.333734417761254 3.41570610611177 0.481132194864291 0.838121488418698
WBP1L -0.340268212315111 4.97779908286797 0.481272504452905 0.838293003190969
CDKL5 -0.334025335937727 4.50957740509335 0.481328257758652 0.838317218603909
ABC7-42404400C24.1 0.337541801808642 4.65685122717203 0.481407129331077 0.838369815383051
POC1A -0.328951160880198 5.25211144524768 0.481471699028218 0.838369815383051
RUSC1 0.333769347163612 6.86103208781851 0.48148401758108 0.838369815383051
IMPA2 0.331938992341367 4.24117172127736 0.481539865817684 0.838394180981662
OTOP3 -0.332789526278103 3.68304640406084 0.481624137245315 0.83846802478367
NTN4 -0.330007207410573 6.67177008235478 0.481734242087004 0.838572965442608
NDUFAF6 -0.34228735081284 5.95729551977705 0.481768143692952 0.838572965442608
PPP1R14A 0.350201219933483 3.54640202220512 0.481848441301544 0.838576036364921
EFCAB10 -0.329213499631604 5.95491955302081 0.481853635792533 0.838576036364921
