logFC logCPM PValue FDR
RPS3A 0.378324989093868 6.95247650923024 0.43075015588521 1
RAB3GAP1 -0.381543333509227 6.90939611147601 0.430818500697982 1
RP11-49K24.6 -0.374817604835412 3.60232950099052 0.430821745159192 1
MIPOL1 -0.386639426641353 2.08076718872725 0.430824522695919 1
MYOD1 -0.381781912629613 1.3350052992995 0.430837249464768 1
SOAT1 -0.383983746896758 2.09934254009897 0.430855526422295 1
GPM6B 0.372347719885672 6.01772784720812 0.43087356085001 1
PABPC1 -0.373567749739791 5.27806952480084 0.430976985993977 1
SEPT2 -0.376075774936396 3.42459175895828 0.431031682131357 1
AC104057.1 0.385263931388025 3.8040781637909 0.431053276945392 1
WRAP53 0.369769981078104 6.38991625910529 0.43105998526466 1
BACH1 0.37663595785544 4.7569565125663 0.431159482861732 1
GABRB1 0.378196320871837 3.66887981995629 0.431191965922005 1
S100A10 0.375333322611442 3.10333554721904 0.431205621878978 1
OBP2B 0.374047082629184 4.24662722535837 0.431236501736913 1
CCDC42 0.385302353792989 4.48586176474844 0.431281705433529 1
PLA2G4F -0.372404045929174 3.81382920231416 0.431333992312691 1
ZNF765 0.386482800250675 5.74007721658359 0.431397701147595 1
PDE6D -0.371168929998926 5.65094141486072 0.431405105077308 1
KCNQ2 -0.378412288327106 4.19910289567551 0.43141004509037 1
TCEAL2 0.382385789588491 4.73238066810624 0.43143840124517 1
RAP2C -0.37211446924141 5.91580162397586 0.431461982722736 1
ATG4A -0.376907984995554 2.97655799466904 0.431581850172179 1
TCOF1 -0.388988561046726 1.12817178622453 0.431616468933043 1
GML -0.380732652908203 4.64362471239242 0.431641616795271 1
ADGRD1 0.378686585959737 3.47847978066817 0.431703455370788 1
LPAR2 0.377564994229081 4.40809324719198 0.431766046031659 1
TTC30B -0.377732223982569 4.69503904685122 0.431883846198192 1
TP63 -0.37529546912966 2.32069317547443 0.431925785080963 1
CHRNA7 -0.38267649799767 4.83287134096136 0.43204269882447 1
UBE2U 0.378101481350309 1.86338807355934 0.432089230924696 1
ALG10 0.374809520140106 6.34942779019994 0.432094674771371 1
MRPS12 -0.372773690920016 3.53963864559398 0.432117776969035 1
FASTKD2 0.376580867337188 6.12807514310223 0.432261322687452 1
PTGER2 0.377021842191749 5.90804619289506 0.432262607155091 1
ADCY7 0.375651237601721 1.72008637422817 0.43231130291 1
HOXC5 -0.371672141854762 6.18022499534311 0.432326509430486 1
ZNF621 -0.373444991042439 4.49283504493209 0.432426629527936 1
KDM4A 0.371274151435268 6.04379658624027 0.432522471830131 1
ALOXE3 -0.388744046329111 8.17907792993877 0.432715565757272 1
PALM2 0.395302238343419 4.16220078669036 0.432773587307841 1
ZNF605 0.367891090653987 6.60657912328031 0.432784885781311 1
ZCCHC8 -0.37693392722055 2.00122519151642 0.432820746675671 1
THAP12 0.376892063770913 2.12215731033973 0.432896001415012 1
AC104650.1 -0.375260281243335 2.61592019255733 0.432902113300461 1
PPP4R4 0.373240932893519 6.00390349804736 0.432957842274334 1
ACACA -0.558987283348679 -2.44314755087148 0.433065460675026 1
CHURC1-FNTB 0.419129566204144 -0.901393361409518 0.433178025845112 1
ZNF345 -0.378967124117107 4.52178218431728 0.433182435949256 1
ZDHHC2 0.370497831543927 4.28466744507919 0.433196371694834 1
DDT 0.372441078936398 4.64048607678462 0.433347203238546 1
SLC2A7 -0.367916152421292 5.5807243991158 0.43335382795783 1
RNF216 -0.382819307053299 4.75012113031142 0.433410999705217 1
PURA -0.38339833168434 6.03161676416333 0.433491152168276 1
GLRX5 0.373464147587457 4.42479820920384 0.433544986011124 1
DNAH9 0.372821893988655 4.5993770938937 0.433546788259505 1
YBX3 -0.367596149056627 6.74006136989569 0.433560116504271 1
HOXD10 -0.376546147565079 7.01611308479371 0.433638415266245 1
MON1A 0.371947406015025 5.13294821762375 0.433645177100673 1
CTSW 0.381890906291308 3.34136655400429 0.433694800179424 1
NSUN6 -0.378519184273917 4.80574104942876 0.433699720341285 1
SNX31 0.368340421718706 5.05648229792238 0.433737582654166 1
BBIP1 0.373559049755285 5.22835514757846 0.433798584048791 1
TPTE 0.399852674568557 -0.108333636769346 0.433843882169865 1
DOCK8 0.36722940261677 5.31424365872121 0.433865368689023 1
HIST3H2A -0.369187977805829 5.08894744159728 0.433899435986943 1
SLC36A1 -0.369851499328413 4.89020211612386 0.433966990375942 1
C5orf49 0.371240791946198 4.20241873597958 0.43396804628536 1
APPL1 0.365601481640553 6.18152091120493 0.433971542258555 1
ZNF417 -0.368488909279404 5.42459145158032 0.433999716888736 1
TBC1D13 -0.384625290161831 3.25761484829078 0.434072326718704 1
CNOT8 -0.368786297420085 6.64748077840995 0.434098834275422 1
RAD21 -0.377093676806074 6.05477881487869 0.434164360502069 1
YWHAQ 0.368596278191048 4.36999173589066 0.434216100039165 1
CLPP 0.531643405658792 -2.5928423644761 0.434257861124192 1
PAK4 -0.369734492708623 4.1159561694874 0.4343323459793 1
SLC9A8 -0.365724690140179 5.1937952387546 0.434460560702255 1
INTS7 -0.37925439474184 7.4162332945936 0.434500067722157 1
C16orf89 -0.367455492335991 6.05584718062882 0.434585546733623 1
SRPK3 0.367671851542924 6.65488807106015 0.434620437837339 1
FGB 0.369093098552087 6.01597513646556 0.434630738554484 1
ZNF497 0.383791184190039 2.36489160748127 0.434662000187653 1
SLC4A9 0.364949691273746 5.63613470557716 0.434756564253498 1
SYDE2 0.381414053360024 6.54706611977067 0.434775114549361 1
SHPRH 0.371111380482492 3.60628820857156 0.434806128099499 1
KANK2 0.368554782533513 7.27467545158214 0.434838111187336 1
PLPP1 0.365031517027501 5.89372141654662 0.434859951782801 1
PIK3CB -0.378847333882152 3.12225658331996 0.434862747193933 1
GSDMC 0.379589158199901 4.77028626823031 0.434914908695076 1
HSFY2 -0.368809622854663 5.03989308593329 0.434951597993865 1
GPI -0.368509696013301 3.7727828397664 0.434973234313477 1
HNRNPDL -0.370854422828502 4.72367907916286 0.435187257061358 1
PVRIG 0.369331663554045 5.99758385563261 0.435219360295735 1
KNOP1 0.364809500212954 5.11890528852536 0.435301709909189 1
DRD4 -0.372960205815441 2.70952980375476 0.435333132871395 1
PRSS37 0.374245246783703 7.85567004619069 0.435388309564173 1
RAP2B -0.378076886070814 3.46139045892136 0.435516076002068 1
SPEF2 -0.374792928479809 7.12480163746691 0.435519161707906 1
AC136612.1 -0.369937111694127 2.88921397308069 0.435522844238483 1
LYL1 -0.371554055343268 6.17266880564685 0.435666051443085 1
PUS1 0.36655840054045 6.88034042957678 0.435693534935855 1
MXRA8 0.364030988385121 5.27466001922749 0.43575345599898 1
OR2G3 -0.381490758983106 3.55162822284569 0.435832432600148 1
CASKIN2 -0.366395887238786 8.11732027288576 0.435843600380486 1
KCNK15 -0.373802025468563 6.82411178737685 0.435846782295484 1
HEPACAM -0.386024490650918 0.335811307660268 0.436050855625597 1
ADAL -0.367705812240132 6.24880122666124 0.43617060843642 1
ETV3 -0.371813186638228 6.16342201470341 0.43621679627565 1
TMEM255B -0.3775730694477 6.26942202402501 0.436386652334829 1
RPA2 0.377400436757424 4.46135040133852 0.436452127779181 1
DLEC1 -0.372289120307592 4.31226354262493 0.436458915979855 1
SYCE1 -0.381544892083334 4.98847472485742 0.436498921783458 1
STK40 -0.366071244949656 6.26645263430699 0.436521042197047 1
USF2 0.368365244599817 4.03918137555461 0.436586810270186 1
FRZB -0.367904891424212 4.65529323354422 0.436715875191497 1
PDE12 0.374937090175493 2.45391391975028 0.436720642686232 1
PPIL4 0.439237517482247 -0.742398339375443 0.436759880603497 1
ZNF788 0.368967822190833 6.10076823846942 0.436828820959862 1
GFOD2 -0.366251803500788 5.42112513812646 0.436857320068156 1
ADRA2B 0.374909409884716 7.27413178880055 0.43689192406688 1
PLCXD3 -0.367485189840024 5.15446544199864 0.436965735497545 1
NDC1 -0.380266304438081 3.28395967972663 0.436974915883085 1
PITPNM1 -0.36697078221955 6.77252196832757 0.436981443490452 1
FAM163B -0.372838747467233 4.90223814743317 0.436997004897054 1
VCP 0.365261568975771 6.15167219797125 0.437023035899779 1
OR5H15 0.382672456578547 3.85820265377451 0.437097059800193 1
IRF8 -0.391648985506882 1.2536733653521 0.437139451083666 1
BEND4 -0.386144403779003 5.35818768783335 0.437232128399789 1
ELMOD1 0.377966954965614 3.23847917839036 0.437246087403181 1
DLG5 -0.37787450390241 6.28434346837619 0.437252140174139 1
GUCA2B 0.369338668386514 4.17353272287798 0.437292204876535 1
A2M 0.372552784118499 3.93814766514615 0.437437225997746 1
GPR25 -0.364561083117368 5.86110668781453 0.437539648412516 1
PER2 0.396663278989624 0.0330391624414591 0.437593973974523 1
PLAGL1 0.362570164360341 5.19033698197693 0.437594725384202 1
RASSF8 -0.368278252375706 7.07746315915232 0.437602179443694 1
METTL16 0.368632285644204 3.37699043367596 0.437649993396744 1
ATP13A4 0.368755952380637 6.67667570844536 0.437686173480923 1
IDH3B -0.376689927543687 2.55858593982038 0.437693982846377 1
MTRNR2L13 -0.373307963192545 4.03436647106106 0.437723357020469 1
EFNA4 -0.366189124506633 4.84750173874717 0.43787141946309 1
KIF2A -0.372551006170814 2.15961194089422 0.437971270502713 1
HTR4 0.361859246827898 5.56429686594452 0.438003107964551 1
COLGALT1 -0.372652491993497 3.90138087545623 0.438019599483555 1
SPTBN5 0.369968001932736 3.93939825971732 0.438029065909478 1
CDCA7L -0.37962623291256 2.4990120763185 0.438257840034812 1
NDUFB4 -0.379781982959042 3.88166232697173 0.43834764224778 1
OR56B1 0.36306839034238 7.19107708578079 0.438427617529964 1
ZNF260 0.369988149588301 4.7407843430726 0.438480984819091 1
C10orf107 -0.375739310958937 4.30835786310223 0.438507935916255 1
APP -0.367476063246508 7.31997720432921 0.43854681545853 1
CA10 0.368590385734446 5.69388248884492 0.438551245642327 1
NLRP9 -0.366696951228793 6.19094025698792 0.438683553483777 1
GALK2 0.369181831071326 4.58951426361488 0.438704388717624 1
PON3 -0.374973772800414 5.84855390513269 0.438731058426281 1
TONSL -0.365093811291567 4.155864312114 0.438746937862019 1
KCNK10 0.36719338099489 5.01615485756033 0.438788048838482 1
PCDHB10 0.373045112813889 4.93349502300915 0.4387896243185 1
DACT1 -0.365329217469724 5.75124273730232 0.438794875946139 1
NHSL2 0.367006848734862 5.74694558754347 0.438799701238613 1
COPE -0.381206697061912 2.46705361471938 0.438857952171611 1
MIEN1 0.373410274570126 4.69334376714773 0.438870806158596 1
UFC1 -0.367181210378378 5.10711503869036 0.438884167029791 1
EPB42 0.37400987549655 2.30067052214162 0.438889400676779 1
ADRA2A 0.36451828428894 7.27279427627088 0.438978131561214 1
OR4C12 0.366581450537798 3.85171775146035 0.439016618291099 1
IL1F10 -0.361916489667991 5.19476530877451 0.439025279086055 1
GNL2 0.371738093754981 4.37692160747114 0.439034041956159 1
SLC1A4 -0.375499470460532 5.76540065209239 0.439052691484472 1
ZMYM3 0.364860581759473 7.03976176681756 0.439102773981524 1
NBPF15 0.374676030467881 4.45511691118496 0.439202975025049 1
NUF2 -0.361871215803496 6.41785422919563 0.439207869194717 1
CCL26 0.368275778120304 4.41098468802587 0.439233589599569 1
CEL -0.368263679192286 6.394588495462 0.439260295672849 1
CORO1A -0.370649349675408 3.14386105685447 0.439286574319963 1
MMP27 -0.366417106440419 7.17685600984385 0.439302513786471 1
HSPA4L 0.365671265218471 3.26346015970976 0.439327740907642 1
ZFAND3 0.369709992949294 1.57850012746417 0.439424241266721 1
MLF2 -0.36209785949513 6.9786334145495 0.439506678052702 1
OR11A1 -0.373548478511853 4.94957895953804 0.439518741145223 1
WDR1 0.367858666320914 5.52027917014573 0.439532886185457 1
FAM183A 0.376016821366595 5.87689664169468 0.43957369893647 1
PFDN6 0.373737307331604 4.64535877388501 0.43960765120812 1
FEZF2 0.372158479433836 2.05037499527437 0.439672954735779 1
AFAP1L2 0.373208986273661 2.96199700422633 0.439767406250684 1
DUSP28 0.386051314069699 3.20806913322763 0.439779909377068 1
ERICH5 0.363364308163096 6.58730630551912 0.439858241416358 1
RHBG -0.377029381093283 4.24979594399984 0.439937972582014 1
ARHGEF37 -0.361583708068465 6.93536053064564 0.439974221487674 1
CHD8 -0.358622347754052 5.48490272943323 0.439992583966231 1
EDC3 0.366474538432107 4.28032165365234 0.440010992848557 1
MMRN1 -0.370154675264728 4.97306474395965 0.440049235737097 1
OGDHL 0.367161807416986 5.4805029536324 0.440076259381106 1
ELP5 0.380624578248997 4.62064695654772 0.440089928034597 1
C22orf15 -0.36663411702925 4.86686364606385 0.440100933539084 1
MBD3L4 -0.37461308876972 3.67438158081282 0.440171064053106 1
WDR17 -0.367052677041892 7.21061567300011 0.44017745462308 1
EIF3B -0.359078093158767 5.29157068796135 0.440198331827283 1
HTR1A 0.364367577284832 3.82275176680086 0.440200811177595 1
FAM127B -0.374773799773657 3.24535743592112 0.440236698906112 1
PLAGL2 0.396161729798454 2.21606818396393 0.440318647147769 1
GPRC5B 0.3898627107827 -0.0191160579949883 0.440378017113014 1
FABP7 -0.377399597581635 1.63219838172047 0.440442849072893 1
CEBPA 0.366866245000859 3.61637214071919 0.440738383549174 1
REST -0.361102701855883 6.95253002521387 0.44078512970027 1
BIVM -0.376968781124875 6.08108828833594 0.440785656286576 1
RIC1 -0.383642709801719 1.02064289128202 0.440859237005419 1
SLC25A29 0.368501061093563 1.96911850309691 0.440912749829158 1
KRT4 0.391664243434669 0.931763943916086 0.440917099797777 1
LPAR1 -0.370868568780818 4.09608134649948 0.440917985718592 1
B3GALT1 0.369172205005782 5.56348267027902 0.441025828193833 1
HECA -0.365715630982446 4.29986208079494 0.441257187654849 1
SIAE 0.365431560199733 5.68289833625151 0.441295757099061 1
LMO7DN 0.36591737133279 6.1896708257326 0.441344393394762 1
ZNF681 0.369083610016473 3.52498791368113 0.441372545251066 1
CRX 0.371778608227478 3.35036733057572 0.441391273577528 1
TRMT44 0.36700917531351 5.95651436428987 0.44140148771886 1
TNKS2 -0.366431731637065 4.35391670859625 0.441431299266858 1
PLSCR4 -0.365399443421053 4.9515797882551 0.441433278576352 1
NPDC1 0.3595283755035 6.14710171877033 0.441457165921881 1
TMEM167B 0.378675118302911 3.97711456162714 0.441476063513728 1
P2RX1 -0.369036599028143 4.99704461122485 0.441535186473481 1
BST1 -0.372709823744101 2.59720233180049 0.441538948547541 1
CALCOCO2 0.371652377216864 6.14982541242417 0.441583693211112 1
TPH1 0.365109297934484 4.11244531310078 0.441654315727859 1
GRP 0.386174792160696 2.63425036154931 0.441739774592091 1
MYT1 -0.364470656540328 6.37318294651626 0.441744930840331 1
ZNF346 -0.37039383417455 5.13024358776606 0.441785485916062 1
TNNT1 0.362637365465678 5.28718397858129 0.441791946303774 1
XPNPEP3 0.366252256210328 4.07344284330573 0.441845093847637 1
CARD9 -0.364212870433899 5.34596925611479 0.441872438665632 1
EGFLAM -0.373512626233303 4.24261337828391 0.441886758594655 1
CH507-396I9.3 0.393350667766348 0.412131216106588 0.441892747569518 1
VPS11 0.380998050948762 0.430492002681096 0.442015591449544 1
GPR15 0.369176059142067 4.43913746375944 0.442117469432368 1
TPR -0.368206530364352 2.24566303841316 0.442126372770189 1
ST6GALNAC2 -0.36686204313562 4.90563572411835 0.442172266172933 1
SCP2D1 0.371101504564499 3.70356843790234 0.442241882608782 1
SLC35A1 -0.376062841454005 7.20467088833607 0.442251252664193 1
SVIL 0.364878229300603 4.38217904672787 0.442280291014431 1
CARD19 0.362704753570485 5.23775536612857 0.442290595949693 1
KCNJ11 0.373045520642694 6.20906591299763 0.442458750390917 1
SLC30A9 -0.411225624831646 -0.660477943946082 0.442504473313516 1
ZDHHC16 -0.364757727417292 3.44782197063229 0.442549064294222 1
GCNT4 0.367118344376626 7.35955946988761 0.442578657673494 1
HELT 0.384818679254051 0.194195339892119 0.442593639477128 1
SLC34A1 -0.363277504033342 3.82771473386827 0.442594224153898 1
SNX32 -0.367290290448674 7.21300786457151 0.442627529848558 1
EIF2S2 -0.367459240633327 3.06200568351558 0.442754953724021 1
CDH11 -0.360635129314501 7.00194360419418 0.442805019108578 1
NDUFB6 -0.366963217604253 3.81051749525671 0.442834269442563 1
AC007040.11 -0.365642727759356 6.03464722238865 0.44287336303225 1
ATP10A 0.369221472470046 5.84895388397441 0.442879710576114 1
AC092384.1 -0.362262860168755 6.25104071589401 0.443091406507918 1
FAXDC2 0.366874595576702 5.60920918054079 0.443101002642189 1
BLACE -0.36979473678465 3.0259813392977 0.443160177392478 1
AP2B1 -0.358253395527369 6.32979941254872 0.443203094373389 1
ANKRD18B -0.405354285139032 -0.697795716178004 0.443204450762482 1
RCC2 -0.369677879430587 4.86448815663173 0.443281266908287 1
PROKR2 0.362342217479468 6.82301320571959 0.443331667145907 1
LY6H -0.368589279153386 2.34338680564042 0.443338009439254 1
AGTRAP 0.369853885128333 7.51972274922082 0.443398237611038 1
SRMS -0.37707453762168 4.40422514044594 0.443404185816451 1
ZNF780B -0.36440130821038 5.78990679845926 0.443453576929293 1
PAK3 -0.358810848198969 5.48759160844812 0.443523128605686 1
BBS10 -0.363832407483142 3.45204824417907 0.443525409525195 1
MRPS36 0.362061341867545 5.65419997706953 0.443543580529138 1
QTRT2 -0.367902594290505 4.73670916861369 0.443589807480177 1
DNLZ -0.37102123085972 4.36704406942777 0.443604705964485 1
SGK2 0.368274211598099 4.24016290213527 0.443619829469333 1
FANCE -0.363922487756274 4.90578344177766 0.443703113878175 1
OR51B6 0.375872196075707 2.32849416905727 0.443713350445601 1
FNDC4 0.366477884527567 5.54665298390962 0.443837528775082 1
KRBOX4 0.379975558260891 0.939701257579238 0.443849748145697 1
ACTL6B 0.368891862409325 3.66766826329659 0.444095004566715 1
ATXN10 -0.368761192617343 7.47989895211869 0.444216250349766 1
RARS 0.36936790666908 5.4726738043398 0.444296671143439 1
C15orf61 -0.360718792689236 4.65052301209941 0.444340741714937 1
ELFN2 0.38272932271912 1.98034596656086 0.444438129135252 1
SLC4A1 0.372314527198264 7.31925295813337 0.444443725374209 1
PSKH2 -0.3604122634231 5.17225078623389 0.444476360094704 1
HNRNPCL1 0.367518748274688 4.47914992905202 0.44457619649054 1
CHST9 0.356898496598591 5.52695029165733 0.444655519525165 1
CHRNA10 -0.361386863344465 8.09226245372976 0.444694916045366 1
PHACTR2 0.360975743830012 5.59287516384139 0.444731475937482 1
GPR162 -0.36129396403683 6.5517426493317 0.44475174794079 1
SERPINB3 0.366506727251442 6.64575102150342 0.44475681520712 1
F8 -0.363621866347062 5.42109409555353 0.444815076595831 1
EFNA2 -0.362850298900848 2.95580104621698 0.444900088237729 1
HPSE2 0.363132604822757 4.29346240294193 0.4449239553852 1
OR1J2 0.372367827860488 4.57182964726337 0.445012987443882 1
INSL4 0.360084197440334 5.25267407434305 0.445059494182514 1
GRIK2 0.366356744493956 5.94356438595926 0.445123898151137 1
BRAF 0.367406746135653 2.21578635770647 0.445270135655984 1
TGFA 0.371734158632264 1.95621335343297 0.445325500774098 1
NDUFA11 -0.363786061523396 4.82290444041778 0.445421988339864 1
SYDE1 -0.360326623418214 6.08835284645849 0.4454450794222 1
ABCB7 -0.365622808579837 2.37316214486464 0.445488302601189 1
